segment_id,pss,risk_level,dominant_factor,psi_n,cff_n,adf
8278,0.384,LOW,CFF_n,0.272,0.607,0.25
8279,0.374,LOW,CFF_n,0.249,0.607,0.25
8280,0.354,LOW,CFF_n,0.198,0.608,0.25
8281,0.423,LOW,CFF_n,0.368,0.61,0.25
8282,0.378,LOW,CFF_n,0.257,0.607,0.25
8283,0.396,LOW,CFF_n,0.304,0.607,0.25
8284,0.395,LOW,CFF_n,0.299,0.608,0.25
8285,0.34,LOW,CFF_n,0.164,0.607,0.25
8286,0.361,LOW,CFF_n,0.216,0.606,0.25
8287,0.385,LOW,CFF_n,0.276,0.605,0.25
8289,0.327,LOW,CFF_n,0.131,0.605,0.25
8290,0.38,LOW,CFF_n,0.265,0.605,0.25
8291,0.375,LOW,CFF_n,0.249,0.607,0.25
8292,0.397,LOW,CFF_n,0.304,0.607,0.25
8293,0.37,LOW,CFF_n,0.237,0.607,0.25
8294,0.337,LOW,CFF_n,0.156,0.605,0.25
8295,0.37,LOW,CFF_n,0.237,0.607,0.25
8296,0.382,LOW,CFF_n,0.268,0.607,0.25
8297,0.381,LOW,CFF_n,0.266,0.607,0.25
8298,0.353,LOW,CFF_n,0.195,0.608,0.25
8299,0.364,LOW,CFF_n,0.223,0.607,0.25
8300,0.36,LOW,CFF_n,0.213,0.607,0.25
8301,0.395,LOW,CFF_n,0.3,0.606,0.25
8302,0.35,LOW,CFF_n,0.187,0.607,0.25
8303,0.353,LOW,CFF_n,0.198,0.605,0.25
8305,0.371,LOW,CFF_n,0.243,0.605,0.25
8306,0.34,LOW,CFF_n,0.165,0.605,0.25
8307,0.062,LOW,ADF,0.0,0.0,0.25
8308,0.062,LOW,ADF,0.0,0.0,0.25
8310,0.372,LOW,CFF_n,0.244,0.605,0.25
8311,0.37,LOW,CFF_n,0.237,0.608,0.25
8312,0.416,LOW,CFF_n,0.354,0.605,0.25
8313,0.329,LOW,CFF_n,0.135,0.607,0.25
8314,0.358,LOW,CFF_n,0.207,0.608,0.25
8315,0.33,LOW,CFF_n,0.138,0.606,0.25
8316,0.373,LOW,CFF_n,0.244,0.607,0.25
8317,0.313,LOW,CFF_n,0.097,0.606,0.25
8318,0.424,LOW,CFF_n,0.37,0.61,0.25
8319,0.378,LOW,CFF_n,0.257,0.607,0.25
8321,0.334,LOW,CFF_n,0.147,0.608,0.25
8322,0.331,LOW,CFF_n,0.141,0.607,0.25
8323,0.371,LOW,CFF_n,0.24,0.607,0.25
8324,0.376,LOW,CFF_n,0.252,0.607,0.25
8325,0.366,LOW,CFF_n,0.227,0.607,0.25
8326,0.342,LOW,CFF_n,0.168,0.606,0.25
8327,0.314,LOW,CFF_n,0.097,0.607,0.25
8328,0.341,LOW,CFF_n,0.165,0.607,0.25
8329,0.374,LOW,CFF_n,0.249,0.607,0.25
8330,0.32,LOW,CFF_n,0.114,0.606,0.25
8331,0.395,LOW,CFF_n,0.301,0.607,0.25
8332,0.368,LOW,CFF_n,0.234,0.606,0.25
8333,0.342,LOW,CFF_n,0.169,0.607,0.25
8334,0.366,LOW,CFF_n,0.229,0.607,0.25
8335,0.338,LOW,CFF_n,0.158,0.607,0.25
8336,0.381,LOW,CFF_n,0.264,0.609,0.25
8337,0.34,LOW,CFF_n,0.162,0.608,0.25
8338,0.424,LOW,CFF_n,0.37,0.61,0.25
8339,0.387,LOW,CFF_n,0.277,0.609,0.25
8340,0.366,LOW,CFF_n,0.228,0.605,0.25
8341,0.353,LOW,CFF_n,0.198,0.605,0.25
8342,0.39,LOW,CFF_n,0.288,0.607,0.25
8343,0.374,LOW,CFF_n,0.249,0.606,0.25
8344,0.351,LOW,CFF_n,0.191,0.606,0.25
8345,0.377,LOW,CFF_n,0.255,0.606,0.25
8346,0.362,LOW,CFF_n,0.216,0.608,0.25
8347,0.336,LOW,CFF_n,0.151,0.608,0.25
8348,0.372,LOW,CFF_n,0.242,0.608,0.25
8349,0.343,LOW,CFF_n,0.169,0.608,0.25
8350,0.373,LOW,CFF_n,0.244,0.608,0.25
8351,0.37,LOW,CFF_n,0.237,0.608,0.25
8352,0.374,LOW,CFF_n,0.249,0.607,0.25
8353,0.385,LOW,CFF_n,0.274,0.608,0.25
8354,0.403,LOW,CFF_n,0.305,0.624,0.25
8355,0.359,LOW,CFF_n,0.195,0.626,0.25
8356,0.375,LOW,CFF_n,0.24,0.62,0.25
8357,0.364,LOW,CFF_n,0.211,0.62,0.25
8358,0.371,LOW,CFF_n,0.229,0.621,0.25
8359,0.371,LOW,CFF_n,0.217,0.635,0.25
8360,0.378,LOW,CFF_n,0.241,0.626,0.25
8361,0.407,LOW,CFF_n,0.309,0.63,0.25
8362,0.391,LOW,CFF_n,0.273,0.626,0.25
8363,0.385,LOW,CFF_n,0.261,0.622,0.25
8364,0.336,LOW,CFF_n,0.126,0.638,0.25
8365,0.32,LOW,CFF_n,0.082,0.64,0.25
8366,0.368,LOW,CFF_n,0.215,0.626,0.25
8367,0.404,LOW,CFF_n,0.293,0.64,0.25
8368,0.422,LOW,CFF_n,0.339,0.641,0.25
8369,0.421,LOW,CFF_n,0.333,0.644,0.25
8370,0.062,LOW,ADF,0.0,0.0,0.25
8371,0.062,LOW,ADF,0.0,0.0,0.25
8372,0.062,LOW,ADF,0.0,0.0,0.25
8373,0.062,LOW,ADF,0.0,0.0,0.25
8374,0.062,LOW,ADF,0.0,0.0,0.25
8375,0.368,LOW,CFF_n,0.193,0.652,0.25
8376,0.39,LOW,CFF_n,0.249,0.652,0.25
8377,0.402,LOW,CFF_n,0.277,0.653,0.25
8379,0.371,LOW,CFF_n,0.199,0.654,0.25
8380,0.32,LOW,CFF_n,0.073,0.653,0.25
8381,0.062,LOW,ADF,0.0,0.0,0.25
8382,0.369,LOW,CFF_n,0.196,0.652,0.25
8384,0.409,LOW,CFF_n,0.295,0.654,0.25
8385,0.38,LOW,CFF_n,0.223,0.652,0.25
8386,0.371,LOW,CFF_n,0.201,0.653,0.25
8387,0.345,LOW,CFF_n,0.135,0.654,0.25
8388,0.381,LOW,CFF_n,0.226,0.652,0.25
8389,0.388,LOW,CFF_n,0.242,0.653,0.25
8390,0.378,LOW,CFF_n,0.216,0.653,0.25
8391,0.369,LOW,CFF_n,0.196,0.653,0.25
8392,0.368,LOW,CFF_n,0.193,0.653,0.25
8393,0.062,LOW,ADF,0.0,0.0,0.25
8394,0.392,LOW,CFF_n,0.253,0.653,0.25
8395,0.37,LOW,CFF_n,0.198,0.653,0.25
8396,0.062,LOW,ADF,0.0,0.0,0.25
8397,0.062,LOW,ADF,0.0,0.0,0.25
8398,0.367,LOW,CFF_n,0.189,0.653,0.25
8399,0.392,LOW,CFF_n,0.253,0.652,0.25
8400,0.419,LOW,CFF_n,0.32,0.652,0.25
8401,0.407,LOW,CFF_n,0.29,0.654,0.25
8402,0.395,LOW,CFF_n,0.261,0.653,0.25
8403,0.425,LOW,CFF_n,0.333,0.654,0.25
8404,0.395,LOW,CFF_n,0.258,0.654,0.25
8405,0.387,LOW,CFF_n,0.241,0.653,0.25
8406,0.376,LOW,CFF_n,0.212,0.654,0.25
8407,0.414,LOW,CFF_n,0.306,0.654,0.25
8408,0.062,LOW,ADF,0.0,0.0,0.25
8409,0.062,LOW,ADF,0.0,0.0,0.25
8410,0.347,LOW,CFF_n,0.141,0.652,0.25
8411,0.369,LOW,CFF_n,0.195,0.652,0.25
8412,0.362,LOW,CFF_n,0.179,0.652,0.25
8413,0.396,LOW,CFF_n,0.265,0.652,0.25
8414,0.386,LOW,CFF_n,0.239,0.652,0.25
8415,0.381,LOW,CFF_n,0.227,0.652,0.25
8416,0.404,LOW,CFF_n,0.284,0.652,0.25
8417,0.388,LOW,CFF_n,0.244,0.652,0.25
8418,0.333,LOW,CFF_n,0.116,0.64,0.25
8419,0.383,LOW,CFF_n,0.242,0.641,0.25
8420,0.404,LOW,CFF_n,0.293,0.64,0.25
8421,0.399,LOW,CFF_n,0.281,0.641,0.25
8422,0.364,LOW,CFF_n,0.193,0.641,0.25
8423,0.38,LOW,CFF_n,0.234,0.641,0.25
8424,0.392,LOW,CFF_n,0.263,0.641,0.25
8425,0.409,LOW,CFF_n,0.305,0.641,0.25
8426,0.43,LOW,CFF_n,0.357,0.641,0.25
8427,0.355,LOW,CFF_n,0.171,0.641,0.25
8428,0.399,LOW,CFF_n,0.282,0.641,0.25
8429,0.405,LOW,CFF_n,0.296,0.641,0.25
8430,0.361,LOW,CFF_n,0.185,0.641,0.25
8431,0.344,LOW,CFF_n,0.144,0.64,0.25
8432,0.378,LOW,CFF_n,0.227,0.64,0.25
8433,0.349,LOW,CFF_n,0.157,0.64,0.25
8434,0.356,LOW,CFF_n,0.174,0.641,0.25
8435,0.351,LOW,CFF_n,0.16,0.64,0.25
8436,0.381,LOW,CFF_n,0.235,0.641,0.25
8437,0.395,LOW,CFF_n,0.271,0.641,0.25
8438,0.4,LOW,CFF_n,0.283,0.64,0.25
8439,0.433,LOW,CFF_n,0.366,0.641,0.25
8440,0.386,LOW,CFF_n,0.247,0.641,0.25
8441,0.351,LOW,CFF_n,0.162,0.641,0.25
8442,0.338,LOW,CFF_n,0.129,0.641,0.25
8443,0.385,LOW,CFF_n,0.247,0.64,0.25
8444,0.398,LOW,CFF_n,0.279,0.64,0.25
8445,0.395,LOW,CFF_n,0.272,0.639,0.25
8446,0.385,LOW,CFF_n,0.247,0.639,0.25
8447,0.411,LOW,CFF_n,0.313,0.638,0.25
8448,0.387,LOW,CFF_n,0.25,0.64,0.25
8449,0.369,LOW,CFF_n,0.205,0.64,0.25
8450,0.363,LOW,CFF_n,0.19,0.64,0.25
8451,0.405,LOW,CFF_n,0.297,0.64,0.25
8452,0.365,LOW,CFF_n,0.195,0.64,0.25
8453,0.38,LOW,CFF_n,0.235,0.638,0.25
8454,0.372,LOW,CFF_n,0.214,0.641,0.25
8455,0.4,LOW,CFF_n,0.284,0.641,0.25
8456,0.409,LOW,CFF_n,0.306,0.641,0.25
8457,0.402,LOW,CFF_n,0.289,0.641,0.25
8458,0.414,LOW,CFF_n,0.317,0.641,0.25
8459,0.409,LOW,CFF_n,0.306,0.641,0.25
8460,0.399,LOW,CFF_n,0.281,0.641,0.25
8461,0.41,LOW,CFF_n,0.307,0.641,0.25
8462,0.393,LOW,CFF_n,0.267,0.641,0.25
8463,0.388,LOW,CFF_n,0.252,0.641,0.25
8464,0.399,LOW,CFF_n,0.281,0.641,0.25
8465,0.369,LOW,CFF_n,0.205,0.641,0.25
8466,0.383,LOW,CFF_n,0.241,0.641,0.25
8467,0.4,LOW,CFF_n,0.284,0.641,0.25
8468,0.371,LOW,CFF_n,0.211,0.641,0.25
8469,0.367,LOW,CFF_n,0.2,0.641,0.25
8470,0.328,LOW,CFF_n,0.103,0.641,0.25
8471,0.349,LOW,CFF_n,0.156,0.641,0.25
8472,0.345,LOW,CFF_n,0.146,0.641,0.25
8473,0.394,LOW,CFF_n,0.269,0.641,0.25
8474,0.357,LOW,CFF_n,0.177,0.64,0.25
8475,0.342,LOW,CFF_n,0.138,0.639,0.25
8476,0.318,LOW,CFF_n,0.08,0.64,0.25
8477,0.062,LOW,ADF,0.0,0.0,0.25
8478,0.062,LOW,ADF,0.0,0.0,0.25
8479,0.368,LOW,CFF_n,0.192,0.653,0.25
8480,0.36,LOW,CFF_n,0.172,0.653,0.25
8481,0.391,LOW,CFF_n,0.262,0.641,0.25
8482,0.339,LOW,CFF_n,0.131,0.64,0.25
8483,0.384,LOW,CFF_n,0.242,0.64,0.25
8484,0.367,LOW,CFF_n,0.202,0.64,0.25
8485,0.348,LOW,CFF_n,0.153,0.64,0.25
8486,0.372,LOW,CFF_n,0.216,0.638,0.25
8487,0.392,LOW,CFF_n,0.266,0.638,0.25
8488,0.389,LOW,CFF_n,0.259,0.638,0.25
8489,0.382,LOW,CFF_n,0.242,0.638,0.25
8490,0.331,LOW,CFF_n,0.113,0.638,0.25
8491,0.36,LOW,CFF_n,0.187,0.638,0.25
8492,0.383,LOW,CFF_n,0.253,0.627,0.25
8493,0.391,LOW,CFF_n,0.273,0.627,0.25
8494,0.408,LOW,CFF_n,0.316,0.625,0.25
8495,0.377,LOW,CFF_n,0.237,0.627,0.25
8496,0.374,LOW,CFF_n,0.233,0.625,0.25
8497,0.386,LOW,CFF_n,0.277,0.609,0.25
8498,0.383,LOW,CFF_n,0.268,0.609,0.25
8499,0.351,LOW,CFF_n,0.188,0.609,0.25
8500,0.355,LOW,CFF_n,0.174,0.637,0.25
8501,0.349,LOW,CFF_n,0.153,0.644,0.25
8502,0.412,LOW,CFF_n,0.319,0.633,0.25
8503,0.414,LOW,CFF_n,0.337,0.618,0.25
8504,0.384,LOW,CFF_n,0.259,0.624,0.25
8505,0.062,LOW,ADF,0.0,0.0,0.25
8506,0.417,LOW,CFF_n,0.346,0.618,0.25
8507,0.348,LOW,CFF_n,0.168,0.624,0.25
8508,0.419,LOW,CFF_n,0.315,0.659,0.25
8509,0.338,LOW,CFF_n,0.13,0.638,0.25
8510,0.387,LOW,CFF_n,0.266,0.624,0.25
8511,0.399,LOW,CFF_n,0.302,0.618,0.25
8512,0.358,LOW,CFF_n,0.18,0.637,0.25
8513,0.39,LOW,CFF_n,0.271,0.626,0.25
8514,0.062,LOW,ADF,0.0,0.0,0.25
8515,0.349,LOW,CFF_n,0.165,0.629,0.25
8516,0.384,LOW,CFF_n,0.257,0.624,0.25
8517,0.395,LOW,CFF_n,0.285,0.624,0.25
8518,0.368,LOW,CFF_n,0.216,0.627,0.25
8519,0.416,LOW,CFF_n,0.352,0.609,0.25
8520,0.409,LOW,CFF_n,0.307,0.638,0.25
8521,0.416,LOW,CFF_n,0.35,0.609,0.25
8522,0.378,LOW,CFF_n,0.231,0.638,0.25
8523,0.402,LOW,CFF_n,0.29,0.638,0.25
8524,0.365,LOW,CFF_n,0.205,0.632,0.25
8525,0.373,LOW,CFF_n,0.218,0.637,0.25
8526,0.382,LOW,CFF_n,0.241,0.637,0.25
8527,0.062,LOW,ADF,0.0,0.0,0.25
8528,0.409,LOW,CFF_n,0.319,0.626,0.25
8529,0.42,LOW,CFF_n,0.344,0.627,0.25
8530,0.373,LOW,CFF_n,0.227,0.628,0.25
8531,0.401,LOW,CFF_n,0.288,0.638,0.25
8532,0.401,LOW,CFF_n,0.288,0.638,0.25
8533,0.402,LOW,CFF_n,0.29,0.638,0.25
8534,0.404,LOW,CFF_n,0.296,0.638,0.25
8535,0.379,LOW,CFF_n,0.232,0.638,0.25
8536,0.353,LOW,CFF_n,0.168,0.638,0.25
8537,0.367,LOW,CFF_n,0.203,0.638,0.25
8538,0.364,LOW,CFF_n,0.195,0.637,0.25
8539,0.34,LOW,CFF_n,0.136,0.638,0.25
8540,0.062,LOW,ADF,0.0,0.0,0.25
8541,0.062,LOW,ADF,0.0,0.0,0.25
8542,0.4,LOW,CFF_n,0.3,0.622,0.25
8543,0.352,LOW,CFF_n,0.181,0.622,0.25
8544,0.409,LOW,CFF_n,0.331,0.611,0.25
8545,0.357,LOW,CFF_n,0.17,0.648,0.25
8546,0.345,LOW,CFF_n,0.148,0.638,0.25
8547,0.379,LOW,CFF_n,0.234,0.638,0.25
8548,0.357,LOW,CFF_n,0.179,0.638,0.25
8549,0.387,LOW,CFF_n,0.252,0.638,0.25
8550,0.365,LOW,CFF_n,0.198,0.638,0.25
8551,0.367,LOW,CFF_n,0.196,0.644,0.25
8552,0.369,LOW,CFF_n,0.209,0.638,0.25
8553,0.376,LOW,CFF_n,0.225,0.638,0.25
8554,0.062,LOW,ADF,0.0,0.0,0.25
8555,0.423,LOW,CFF_n,0.343,0.638,0.25
8556,0.366,LOW,CFF_n,0.21,0.626,0.25
8557,0.347,LOW,CFF_n,0.164,0.626,0.25
8558,0.062,LOW,ADF,0.0,0.0,0.25
8559,0.358,LOW,CFF_n,0.189,0.627,0.25
8560,0.393,LOW,CFF_n,0.25,0.659,0.25
8561,0.383,LOW,CFF_n,0.245,0.637,0.25
8562,0.331,LOW,CFF_n,0.113,0.637,0.25
8563,0.367,LOW,CFF_n,0.204,0.637,0.25
8564,0.358,LOW,CFF_n,0.182,0.637,0.25
8565,0.062,LOW,ADF,0.0,0.0,0.25
8566,0.062,LOW,ADF,0.0,0.0,0.25
8567,0.364,LOW,CFF_n,0.195,0.637,0.25
8568,0.379,LOW,CFF_n,0.232,0.639,0.25
8569,0.411,LOW,CFF_n,0.314,0.637,0.25
8570,0.357,LOW,CFF_n,0.177,0.639,0.25
8571,0.356,LOW,CFF_n,0.175,0.639,0.25
8572,0.393,LOW,CFF_n,0.27,0.637,0.25
8573,0.4,LOW,CFF_n,0.287,0.637,0.25
8574,0.409,LOW,CFF_n,0.308,0.637,0.25
8575,0.327,LOW,CFF_n,0.102,0.638,0.25
8576,0.435,LOW,CFF_n,0.372,0.638,0.25
8577,0.422,LOW,CFF_n,0.341,0.638,0.25
8578,0.421,LOW,CFF_n,0.337,0.638,0.25
8579,0.378,LOW,CFF_n,0.231,0.638,0.25
8580,0.321,LOW,CFF_n,0.087,0.638,0.25
8581,0.384,LOW,CFF_n,0.245,0.637,0.25
8582,0.37,LOW,CFF_n,0.209,0.638,0.25
8583,0.412,LOW,CFF_n,0.315,0.638,0.25
8584,0.361,LOW,CFF_n,0.188,0.639,0.25
8585,0.351,LOW,CFF_n,0.162,0.639,0.25
8586,0.405,LOW,CFF_n,0.297,0.639,0.25
8587,0.42,LOW,CFF_n,0.335,0.639,0.25
8588,0.333,LOW,CFF_n,0.118,0.639,0.25
8589,0.327,LOW,CFF_n,0.102,0.639,0.25
8590,0.401,LOW,CFF_n,0.287,0.638,0.25
8591,0.337,LOW,CFF_n,0.128,0.639,0.25
8592,0.387,LOW,CFF_n,0.252,0.639,0.25
8593,0.364,LOW,CFF_n,0.195,0.639,0.25
8594,0.403,LOW,CFF_n,0.294,0.637,0.25
8595,0.403,LOW,CFF_n,0.293,0.639,0.25
8596,0.394,LOW,CFF_n,0.27,0.639,0.25
8597,0.398,LOW,CFF_n,0.28,0.639,0.25
8598,0.377,LOW,CFF_n,0.228,0.639,0.25
8599,0.361,LOW,CFF_n,0.187,0.639,0.25
8600,0.373,LOW,CFF_n,0.218,0.639,0.25
8601,0.384,LOW,CFF_n,0.244,0.639,0.25
8602,0.409,LOW,CFF_n,0.307,0.639,0.25
8603,0.365,LOW,CFF_n,0.197,0.639,0.25
8604,0.415,LOW,CFF_n,0.322,0.639,0.25
8605,0.387,LOW,CFF_n,0.253,0.639,0.25
8606,0.327,LOW,CFF_n,0.101,0.639,0.25
8607,0.404,LOW,CFF_n,0.296,0.637,0.25
8608,0.414,LOW,CFF_n,0.321,0.638,0.25
8609,0.388,LOW,CFF_n,0.255,0.638,0.25
8610,0.415,LOW,CFF_n,0.322,0.638,0.25
8611,0.35,LOW,CFF_n,0.159,0.639,0.25
8612,0.36,LOW,CFF_n,0.184,0.639,0.25
8613,0.386,LOW,CFF_n,0.249,0.639,0.25
8614,0.342,LOW,CFF_n,0.139,0.638,0.25
8615,0.356,LOW,CFF_n,0.174,0.638,0.25
8616,0.355,LOW,CFF_n,0.173,0.638,0.25
8617,0.401,LOW,CFF_n,0.289,0.638,0.25
8618,0.351,LOW,CFF_n,0.161,0.639,0.25
8619,0.349,LOW,CFF_n,0.159,0.638,0.25
8620,0.334,LOW,CFF_n,0.119,0.638,0.25
8621,0.378,LOW,CFF_n,0.231,0.638,0.25
8622,0.365,LOW,CFF_n,0.199,0.638,0.25
8623,0.401,LOW,CFF_n,0.289,0.638,0.25
8624,0.397,LOW,CFF_n,0.279,0.638,0.25
8625,0.412,LOW,CFF_n,0.314,0.638,0.25
8626,0.38,LOW,CFF_n,0.236,0.638,0.25
8627,0.412,LOW,CFF_n,0.314,0.638,0.25
8628,0.366,LOW,CFF_n,0.199,0.639,0.25
8629,0.062,LOW,ADF,0.0,0.0,0.25
8630,0.062,LOW,ADF,0.0,0.0,0.25
8631,0.428,LOW,CFF_n,0.355,0.639,0.25
8632,0.358,LOW,CFF_n,0.18,0.639,0.25
8633,0.397,LOW,CFF_n,0.277,0.639,0.25
8634,0.347,LOW,CFF_n,0.151,0.639,0.25
8636,0.339,LOW,CFF_n,0.132,0.639,0.25
8637,0.386,LOW,CFF_n,0.249,0.639,0.25
8638,0.374,LOW,CFF_n,0.22,0.639,0.25
8639,0.415,LOW,CFF_n,0.321,0.638,0.25
8640,0.376,LOW,CFF_n,0.226,0.638,0.25
8641,0.413,LOW,CFF_n,0.318,0.638,0.25
8642,0.343,LOW,CFF_n,0.143,0.638,0.25
8643,0.39,LOW,CFF_n,0.261,0.638,0.25
8644,0.355,LOW,CFF_n,0.173,0.639,0.25
8645,0.355,LOW,CFF_n,0.172,0.638,0.25
8646,0.395,LOW,CFF_n,0.274,0.638,0.25
8647,0.372,LOW,CFF_n,0.216,0.638,0.25
8648,0.062,LOW,ADF,0.0,0.0,0.25
8649,0.4,LOW,CFF_n,0.29,0.632,0.25
8650,0.363,LOW,CFF_n,0.197,0.634,0.25
8651,0.331,LOW,CFF_n,0.116,0.634,0.25
8652,0.363,LOW,CFF_n,0.196,0.634,0.25
8653,0.399,LOW,CFF_n,0.287,0.634,0.25
8654,0.382,LOW,CFF_n,0.244,0.634,0.25
8655,0.408,LOW,CFF_n,0.309,0.634,0.25
8656,0.062,LOW,ADF,0.0,0.0,0.25
8657,0.39,LOW,CFF_n,0.265,0.634,0.25
8658,0.372,LOW,CFF_n,0.22,0.634,0.25
8659,0.402,LOW,CFF_n,0.294,0.634,0.25
8660,0.35,LOW,CFF_n,0.166,0.631,0.25
8661,0.38,LOW,CFF_n,0.243,0.631,0.25
8662,0.36,LOW,CFF_n,0.192,0.631,0.25
8663,0.411,LOW,CFF_n,0.318,0.631,0.25
8664,0.391,LOW,CFF_n,0.268,0.631,0.25
8665,0.387,LOW,CFF_n,0.257,0.632,0.25
8666,0.359,LOW,CFF_n,0.188,0.631,0.25
8667,0.342,LOW,CFF_n,0.145,0.634,0.25
8668,0.366,LOW,CFF_n,0.207,0.631,0.25
8669,0.356,LOW,CFF_n,0.18,0.634,0.25
8670,0.378,LOW,CFF_n,0.235,0.634,0.25
8671,0.376,LOW,CFF_n,0.228,0.634,0.25
8672,0.424,LOW,CFF_n,0.348,0.634,0.25
8673,0.363,LOW,CFF_n,0.196,0.634,0.25
8674,0.374,LOW,CFF_n,0.226,0.633,0.25
8675,0.362,LOW,CFF_n,0.194,0.634,0.25
8676,0.381,LOW,CFF_n,0.242,0.634,0.25
8677,0.371,LOW,CFF_n,0.216,0.634,0.25
8678,0.402,LOW,CFF_n,0.294,0.634,0.25
8679,0.401,LOW,CFF_n,0.291,0.634,0.25
8680,0.418,LOW,CFF_n,0.334,0.634,0.25
8681,0.383,LOW,CFF_n,0.245,0.634,0.25
8682,0.38,LOW,CFF_n,0.239,0.634,0.25
8683,0.335,LOW,CFF_n,0.127,0.634,0.25
8684,0.339,LOW,CFF_n,0.137,0.634,0.25
8685,0.333,LOW,CFF_n,0.122,0.634,0.25
8686,0.325,LOW,CFF_n,0.102,0.634,0.25
8687,0.372,LOW,CFF_n,0.22,0.634,0.25
8688,0.322,LOW,CFF_n,0.095,0.634,0.25
8689,0.364,LOW,CFF_n,0.199,0.634,0.25
8690,0.397,LOW,CFF_n,0.281,0.634,0.25
8691,0.346,LOW,CFF_n,0.155,0.634,0.25
8692,0.326,LOW,CFF_n,0.103,0.634,0.25
8693,0.356,LOW,CFF_n,0.179,0.634,0.25
8694,0.341,LOW,CFF_n,0.141,0.634,0.25
8695,0.362,LOW,CFF_n,0.193,0.634,0.25
8696,0.353,LOW,CFF_n,0.172,0.634,0.25
8697,0.394,LOW,CFF_n,0.275,0.634,0.25
8698,0.382,LOW,CFF_n,0.244,0.634,0.25
8699,0.411,LOW,CFF_n,0.317,0.634,0.25
8700,0.406,LOW,CFF_n,0.305,0.634,0.25
8701,0.409,LOW,CFF_n,0.312,0.634,0.25
8702,0.392,LOW,CFF_n,0.268,0.634,0.25
8703,0.396,LOW,CFF_n,0.28,0.634,0.25
8704,0.381,LOW,CFF_n,0.241,0.634,0.25
8705,0.391,LOW,CFF_n,0.267,0.634,0.25
8706,0.062,LOW,ADF,0.0,0.0,0.25
8707,0.062,LOW,ADF,0.0,0.0,0.25
8708,0.062,LOW,ADF,0.0,0.0,0.25
8709,0.384,LOW,CFF_n,0.249,0.634,0.25
8710,0.062,LOW,ADF,0.0,0.0,0.25
8711,0.062,LOW,ADF,0.0,0.0,0.25
8712,0.062,LOW,ADF,0.0,0.0,0.25
8713,0.062,LOW,ADF,0.0,0.0,0.25
8714,0.062,LOW,ADF,0.0,0.0,0.25
8715,0.431,LOW,CFF_n,0.365,0.634,0.25
8716,0.062,LOW,ADF,0.0,0.0,0.25
8717,0.062,LOW,ADF,0.0,0.0,0.25
8718,0.363,LOW,CFF_n,0.197,0.634,0.25
8719,0.408,LOW,CFF_n,0.309,0.634,0.25
8720,0.062,LOW,ADF,0.0,0.0,0.25
8721,0.062,LOW,ADF,0.0,0.0,0.25
8722,0.062,LOW,ADF,0.0,0.0,0.25
8723,0.062,LOW,ADF,0.0,0.0,0.25
8724,0.062,LOW,ADF,0.0,0.0,0.25
8725,0.373,LOW,CFF_n,0.223,0.634,0.25
8726,0.395,LOW,CFF_n,0.277,0.634,0.25
8727,0.408,LOW,CFF_n,0.309,0.634,0.25
8728,0.334,LOW,CFF_n,0.126,0.632,0.25
8729,0.4,LOW,CFF_n,0.29,0.634,0.25
8730,0.372,LOW,CFF_n,0.219,0.634,0.25
8731,0.372,LOW,CFF_n,0.222,0.632,0.25
8732,0.381,LOW,CFF_n,0.245,0.631,0.25
8733,0.408,LOW,CFF_n,0.315,0.627,0.25
8734,0.389,LOW,CFF_n,0.285,0.609,0.25
8735,0.375,LOW,CFF_n,0.232,0.629,0.25
8736,0.062,LOW,ADF,0.0,0.0,0.25
8737,0.376,LOW,CFF_n,0.234,0.629,0.25
8738,0.38,LOW,CFF_n,0.243,0.629,0.25
8739,0.396,LOW,CFF_n,0.294,0.618,0.25
8740,0.347,LOW,CFF_n,0.161,0.629,0.25
8741,0.346,LOW,CFF_n,0.157,0.629,0.25
8742,0.398,LOW,CFF_n,0.284,0.634,0.25
8743,0.376,LOW,CFF_n,0.228,0.634,0.25
8744,0.338,LOW,CFF_n,0.135,0.634,0.25
8745,0.37,LOW,CFF_n,0.216,0.632,0.25
8746,0.35,LOW,CFF_n,0.166,0.632,0.25
8747,0.353,LOW,CFF_n,0.174,0.632,0.25
8748,0.362,LOW,CFF_n,0.197,0.632,0.25
8749,0.348,LOW,CFF_n,0.161,0.632,0.25
8750,0.344,LOW,CFF_n,0.149,0.632,0.25
8751,0.42,LOW,CFF_n,0.34,0.633,0.25
8752,0.367,LOW,CFF_n,0.207,0.633,0.25
8753,0.391,LOW,CFF_n,0.268,0.633,0.25
8754,0.381,LOW,CFF_n,0.242,0.633,0.25
8755,0.402,LOW,CFF_n,0.294,0.634,0.25
8756,0.366,LOW,CFF_n,0.203,0.634,0.25
8757,0.39,LOW,CFF_n,0.265,0.634,0.25
8758,0.416,LOW,CFF_n,0.33,0.634,0.25
8759,0.36,LOW,CFF_n,0.189,0.634,0.25
8760,0.334,LOW,CFF_n,0.125,0.634,0.25
8761,0.399,LOW,CFF_n,0.286,0.634,0.25
8762,0.388,LOW,CFF_n,0.26,0.634,0.25
8763,0.37,LOW,CFF_n,0.215,0.634,0.25
8764,0.395,LOW,CFF_n,0.276,0.634,0.25
8765,0.35,LOW,CFF_n,0.163,0.634,0.25
8766,0.371,LOW,CFF_n,0.217,0.634,0.25
8767,0.387,LOW,CFF_n,0.257,0.634,0.25
8768,0.418,LOW,CFF_n,0.336,0.633,0.25
